"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","415","2203434053632","15233024","5222400","19744","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","4.375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5024","Microsoft.Win32.SafeHandles.SafeProcessHandle","415","3800",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19744","19744","5222400","5222400","167688","167688","6004736","6004736","23633920","23633920","132837376","2203451060224","True","Normal","5222400","5222400","00:00:02.2656250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:03",,"System.Diagnostics.ProcessThreadCollection","00:00:04.3750000","00:00:02.1093750","115830784","2203434053632","False",,,,"15233024","15233024",,
"svchost","0","107","2203386187776","1658880","1392640","7336","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","2.390625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2520","Microsoft.Win32.SafeHandles.SafeProcessHandle","107","3880",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7336","7336","1392640","1392640","57608","57608","1626112","1626112","5853184","5853184","70586368","2203388809216","True","Normal","1392640","1392640","00:00:01.7812500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:04",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3906250","00:00:00.6093750","67964928","2203386187776","False",,,,"1658880","1658880",,
"svchost","0","366","2203402502144","6307840","3104768","16424","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","2.34375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6228","Microsoft.Win32.SafeHandles.SafeProcessHandle","366","4148",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16424","16424","3104768","3104768","102152","102152","3747840","3747840","11816960","11816960","94355456","2203412578304","True","Normal","3104768","3104768","00:00:01.1875000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:06",,"System.Diagnostics.ProcessThreadCollection","00:00:02.3437500","00:00:01.1562500","84279296","2203402502144","False",,,,"6307840","6307840",,
"svchost","0","212","2203402735616","4485120","2682880","11968","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","4.609375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4088","Microsoft.Win32.SafeHandles.SafeProcessHandle","212","4488",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11968","11968","2682880","2682880","89816","89816","2826240","2826240","9801728","9801728","87293952","2203405516800","True","Normal","2682880","2682880","00:00:02.7031250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:09",,"System.Diagnostics.ProcessThreadCollection","00:00:04.6093750","00:00:01.9062500","84512768","2203402735616","False",,,,"4485120","4485120",,
"svchost","8","375","2203476353024","20180992","7168000","20648","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.75","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4112","Microsoft.Win32.SafeHandles.SafeProcessHandle","375","4700",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20648","20648","7168000","7168000","215864","215864","7401472","7401472","22904832","22904832","161738752","2203479961600","True","Normal","7168000","7168000","00:00:00.3437500","svchost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:44:40",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7500000","00:00:00.4062500","158130176","2203476353024","False",,,,"20180992","20180992",,
"svchost","0","399","2203420078080","6074368","3780608","25048","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","12.109375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3732","Microsoft.Win32.SafeHandles.SafeProcessHandle","399","4708",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25048","25048","3780608","3780608","123984","123984","4186112","4186112","13512704","13512704","105549824","2203423772672","True","Normal","3780608","3780608","00:00:08.2500000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:11",,"System.Diagnostics.ProcessThreadCollection","00:00:12.1093750","00:00:03.8593750","101855232","2203420078080","False",,,,"6074368","6074368",,
"svchost","0","436","2203435175936","10911744","10088448","13384","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","26.953125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3836","Microsoft.Win32.SafeHandles.SafeProcessHandle","436","4716",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13384","13384","10088448","10088448","112152","112152","17260544","17260544","19656704","19656704","423395328","2203741618176","True","Normal","10088448","10088448","00:00:11.5156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:14:14",,"System.Diagnostics.ProcessThreadCollection","00:00:26.9531250","00:00:15.4375000","116953088","2203435175936","False",,,,"10911744","10911744",,
"svchost","0","142","2203391582208","3641344","1564672","8560","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5360","Microsoft.Win32.SafeHandles.SafeProcessHandle","142","5160",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8560","8560","1564672","1564672","71120","71120","1982464","1982464","6201344","6201344","79126528","2203397349376","True","Normal","1564672","1564672","00:00:00.1718750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:19",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.2031250","73359360","2203391582208","False",,,,"3641344","3641344",,
"svchost","0","222","2203411726336","6664192","3145728","11824","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","88.421875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4756","Microsoft.Win32.SafeHandles.SafeProcessHandle","222","5248",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11824","11824","3145728","3145728","110624","110624","3407872","3407872","12374016","12374016","103677952","2203421900800","True","Normal","3145728","3145728","00:01:01.6250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:15:08",,"System.Diagnostics.ProcessThreadCollection","00:01:28.4218750","00:00:26.7968750","93503488","2203411726336","False",,,,"6664192","6664192",,
"svchost","0","162","2203397025792","3219456","1908736","17840","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.96875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4408","Microsoft.Win32.SafeHandles.SafeProcessHandle","162","5292",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17840","17840","1908736","1908736","76264","76264","1966080","1966080","7593984","7593984","79851520","2203398074368","True","Normal","1908736","1908736","00:00:00.4687500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:20",,"System.Diagnostics.ProcessThreadCollection","00:00:00.9687500","00:00:00.5000000","78802944","2203397025792","False",,,,"3219456","3219456",,
"svchost","0","183","2203389104128","2461696","1671168","11496","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.046875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6796","Microsoft.Win32.SafeHandles.SafeProcessHandle","183","5472",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11496","11496","1671168","1671168","66816","66816","2023424","2023424","7802880","7802880","74616832","2203392839680","True","Normal","1671168","1671168","00:00:00.6875000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:32:28",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0468750","00:00:00.3593750","70881280","2203389104128","False",,,,"2461696","2461696",,
"svchost","0","194","2203680677888","2854912","6340608","14816","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.3125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5472","Microsoft.Win32.SafeHandles.SafeProcessHandle","194","5676",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14816","14816","6340608","6340608","93624","93624","6590464","6590464","10936320","10936320","366919680","2203685142528","True","Normal","6340608","6340608","00:00:00.1250000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:32:28",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3125000","00:00:00.1875000","362455040","2203680677888","False",,,,"2854912","2854912",,
"svchost","0","226","2203401940992","5394432","2875392","12728",,,"2.90625",,,,,"Process","8",,,,,,"226","5880",".","0","",,,,,"12728","12728","2875392","2875392","83296","83296","3239936","3239936","10878976","10878976","88805376","2203407028224",,,"2875392","2875392","00:00:01.3593750","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:15:16",,"System.Diagnostics.ProcessThreadCollection","00:00:02.9062500","00:00:01.5468750","83718144","2203401940992","False",,,,"5394432","5394432",,
"svchost","0","394","2203461541888","16953344","5713920","19512",,,"24.984375",,,,,"Process","8",,,,,,"394","6004",".","0","",,,,,"19512","19512","5713920","5713920","144640","144640","33931264","33931264","48840704","48840704","152760320","2203470983168",,,"5713920","5713920","00:00:16.7656250","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","22-12-2022 08:09:47",,"System.Diagnostics.ProcessThreadCollection","00:00:24.9843750","00:00:08.2187500","143319040","2203461541888","False",,,,"16953344","16953344",,
"svchost","0","149","2203393761280","7979008","1814528","10056","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4448","Microsoft.Win32.SafeHandles.SafeProcessHandle","149","6304",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10056","10056","1814528","1814528","76496","76496","2048000","2048000","8859648","8859648","79114240","2203397337088","True","Normal","1814528","1814528","00:00:00.0156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:30",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0156250","75538432","2203393761280","False",,,,"7979008","7979008",,
"svchost","0","179","2203399606272","4210688","2260992","11208","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","3.03125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"2396","Microsoft.Win32.SafeHandles.SafeProcessHandle","179","6496",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11208","11208","2260992","2260992","89624","89624","2560000","2560000","10579968","10579968","84480000","2203402702848","True","Normal","2260992","2260992","00:00:00.8750000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:15:55",,"System.Diagnostics.ProcessThreadCollection","00:00:03.0312500","00:00:02.1562500","81383424","2203399606272","False",,,,"4210688","4210688",,
"svchost","0","166","2203410833408","2052096","2056192","9160","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","4.015625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6236","Microsoft.Win32.SafeHandles.SafeProcessHandle","166","6592",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9160","9160","2056192","2056192","102528","102528","2183168","2183168","8335360","8335360","95756288","2203413979136","True","Normal","2056192","2056192","00:00:03.1562500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","16-12-2022 07:32:47",,"System.Diagnostics.ProcessThreadCollection","00:00:04.0156250","00:00:00.8593750","92610560","2203410833408","False",,,,"2052096","2052096",,
"svchost","8","456","2203739410432","19595264","5529600","24976","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.734375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3756","Microsoft.Win32.SafeHandles.SafeProcessHandle","456","6656",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24976","24976","5529600","5529600","195136","195136","8306688","8306688","23040000","23040000","430354432","2203748577280","True","Normal","5529600","5529600","00:00:00.9218750","svchost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:45:25",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7343750","00:00:00.8125000","421187584","2203739410432","False",,,,"19595264","19595264",,
"svchost","0","622","2203427840000","14581760","7057408","12504","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","384.390625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3292","Microsoft.Win32.SafeHandles.SafeProcessHandle","622","6996",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12504","12504","7057408","7057408","142528","142528","7905280","7905280","23658496","23658496","145506304","2203463729152","True","Normal","7057408","7057408","00:01:41.8593750","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:15:48",,"System.Diagnostics.ProcessThreadCollection","00:06:24.3906250","00:04:42.5312500","109617152","2203427840000","False",,,,"14581760","14581760",,
"svchost","0","284","2203415511040","12660736","4345856","14928","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","6.671875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5396","Microsoft.Win32.SafeHandles.SafeProcessHandle","284","7116",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14928","14928","4345856","4345856","118704","118704","5414912","5414912","23896064","23896064","121053184","2203439276032","True","Normal","4345856","4345856","00:00:02.4062500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:16:49",,"System.Diagnostics.ProcessThreadCollection","00:00:06.6718750","00:00:04.2656250","97288192","2203415511040","False",,,,"12660736","12660736",,
"svchost","0","234","2203414458368","7639040","2924544","12984","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","7.484375","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4812","Microsoft.Win32.SafeHandles.SafeProcessHandle","234","7512",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12984","12984","2924544","2924544","126616","126616","3280896","3280896","13312000","13312000","248938496","2203567161344","True","Normal","2924544","2924544","00:00:05.5156250","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:16:00",,"System.Diagnostics.ProcessThreadCollection","00:00:07.4843750","00:00:01.9687500","96235520","2203414458368","False",,,,"7639040","7639040",,
"svchost","0","167","2203397713920","3813376","1904640","8984","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.546875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6868","Microsoft.Win32.SafeHandles.SafeProcessHandle","167","7600",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8984","8984","1904640","1904640","82696","82696","2310144","2310144","11612160","11612160","86839296","2203405062144","True","Normal","1904640","1904640","00:00:00.2187500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:16:23",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5468750","00:00:00.3281250","79491072","2203397713920","False",,,,"3813376","3813376",,
"svchost","0","113","2203386966016","5402624","1384448","7592","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.046875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6264","Microsoft.Win32.SafeHandles.SafeProcessHandle","113","9588",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7592","7592","1384448","1384448","58392","58392","1581056","1581056","6254592","6254592","70316032","2203388538880","True","Normal","1384448","1384448","00:00:00.0312500","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","22-12-2022 08:09:17",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","68743168","2203386966016","False",,,,"5402624","5402624",,
"svchost","0","283","2203400474624","4923392","3072000","20040","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","4.3125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4284","Microsoft.Win32.SafeHandles.SafeProcessHandle","283","10476",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20040","20040","3072000","3072000","96768","96768","3698688","3698688","9867264","9867264","91164672","2203409387520","True","Normal","3072000","3072000","00:00:02.4375000","svchost","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:19:14",,"System.Diagnostics.ProcessThreadCollection","00:00:04.3125000","00:00:01.8750000","82251776","2203400474624","False",,,,"4923392","4923392",,
"svchost","8","450","2203461226496","27357184","9986048","19000","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","11.46875","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1396","Microsoft.Win32.SafeHandles.SafeProcessHandle","450","15960",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19000","19000","9986048","9986048","206544","206544","10272768","10272768","34369536","34369536","158896128","2203477118976","True","Normal","9986048","9986048","00:00:03.7187500","svchost","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:25",,"System.Diagnostics.ProcessThreadCollection","00:00:11.4687500","00:00:07.7500000","143003648","2203461226496","False",,,,"27357184","27357184",,
"SynAudSrv","0","184","4383985664","2670592","1818624","9168","C:\WINDOWS\System32\SynAudSrv.exe","Synaptics Incorporated.","1.75","1.28.0.0","1.28.0.0","Synaptics Audio Message Service","Synaptics Audio Message Service","Process","8",,"False",,"4496","Microsoft.Win32.SafeHandles.SafeProcessHandle","184","3848",".","0","","System.Diagnostics.ProcessModule (SynAudSrv.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9168","9168","1818624","1818624","104832","104832","1859584","1859584","8212480","8212480","90066944","4385034240","True","Normal","1818624","1818624","00:00:01.0312500","SynAudSrv","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:12:04",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7500000","00:00:00.7187500","89018368","4383985664","False",,,,"2670592","2670592",,
"SynTPEnh","8","523","4454977536","20365312","8462336","4467272","C:\WINDOWS\System32\SynTPEnh.exe","Synaptics Incorporated","13.3125","19.5.35.54 24Feb20","19.5.35.54 24Feb20","Synaptics TouchPad 64-bit Enhancements","Synaptics Pointing Device Driver","Process","10",,"False",,"4704","Microsoft.Win32.SafeHandles.SafeProcessHandle","523","13700",".","0","","System.Diagnostics.ProcessModule (SynTPEnh.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","4467272","4467272","8462336","8462336","3625408","3625408","8814592","8814592","23523328","23523328","163160064","4458127360","True","AboveNormal","8462336","8462336","00:00:04.6875000","SynTPEnh","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:24",,"System.Diagnostics.ProcessThreadCollection","00:00:13.3125000","00:00:08.6250000","160010240","4454977536","False",,,,"20365312","20365312",,
"SynTPEnhService","0","335","4392648704","3534848","3592192","12408","C:\WINDOWS\System32\SynTPEnhService.exe","Synaptics Incorporated","0.34375","19.5.35.54 24Feb20","19.5.35.54 24Feb20","64-bit Synaptics Pointing Enhance Service","Synaptics Pointing Device Driver","Process","8",,"False",,"5668","Microsoft.Win32.SafeHandles.SafeProcessHandle","335","2164",".","0","","System.Diagnostics.ProcessModule (SynTPEnhService.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12408","12408","3592192","3592192","151032","151032","3686400","3686400","10805248","10805248","110268416","4405235712","True","Normal","3592192","3592192","00:00:00.0937500","SynTPEnhService","15","True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:11:55",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.2500000","97681408","4392648704","False",,,,"3534848","3534848",,
"System","0","4771","4001792","36864","200704","272",,,"15153.359375",,,,,"Process","8",,,,,,"4771","4",".","0","",,,,,"272","272","200704","200704","0","0","270336","270336","21180416","21180416","34689024","34689024",,,"200704","200704","04:12:33.3593750","System",,"True","0","System.Diagnostics.ProcessStartInfo","15-12-2022 18:10:48",,"System.Diagnostics.ProcessThreadCollection","04:12:33.3593750","00:00:00","4001792","4001792","False",,,,"36864","36864",,
"SystemSettings","8","756","2203792093184","2068480","22294528","35704","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","1.40625","10.0.19041.2075 (WinBuild.160101.0800)","10.0.19041.2075","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"6700","Microsoft.Win32.SafeHandles.SafeProcessHandle","756","9976",".","394424","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","35704","35704","22294528","22294528","803312","803312","45158400","45158400","98836480","98836480","485928960","2203804151808","True","Normal","22294528","22294528","00:00:00.7812500","SystemSettings","15","False","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:59:05",,"System.Diagnostics.ProcessThreadCollection","00:00:01.4062500","00:00:00.6250000","473870336","2203792093184","False",,,,"2068480","2068480",,
"taskhostw","8","154","2203413839872","8413184","1736704","10392","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","0.078125","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"6404","Microsoft.Win32.SafeHandles.SafeProcessHandle","154","8896",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10392","10392","1736704","1736704","121616","121616","2207744","2207744","9834496","9834496","104464384","2203422687232","True","Normal","1736704","1736704","00:00:00.0156250","taskhostw","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:09:20",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0781250","00:00:00.0625000","95617024","2203413839872","False",,,,"8413184","8413184",,
"taskhostw","8","324","2203585069056","17285120","6909952","31240","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","3.90625","10.0.19041.1 (WinBuild.160101.0800)","10.0.19041.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"1216","Microsoft.Win32.SafeHandles.SafeProcessHandle","324","14108",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","31240","31240","6909952","6909952","189264","189264","8376320","8376320","18546688","18546688","269406208","2203587629056","True","Normal","6909952","6909952","00:00:02.6093750","taskhostw","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 07:43:26",,"System.Diagnostics.ProcessThreadCollection","00:00:03.9062500","00:00:01.2968750","266846208","2203585069056","False",,,,"17285120","17285120",,
"Teams","8","1024","2208422244352","126775296","101060608","45656","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","391.125","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","8",,"False",,"5680","Microsoft.Win32.SafeHandles.SafeProcessHandle","1024","2692",".","591764","Microsoft Teams Call in progress BI V7 (MS Azure) Dec 8th Batch - Technical Training - Please join","System.Diagnostics.ProcessModule (Teams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","45656","45656","101060608","101060608","772520","772520","111099904","111099904","152444928","152444928","373334016","2212281491456","True","Normal","101060608","101060608","00:03:22.2968750","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:42:36",,"System.Diagnostics.ProcessThreadCollection","00:06:31.1250000","00:03:08.8281250","809054208","2208422244352","False",,,,"126775296","126775296",,
"Teams","8","288","2203670904832","60055552","11395072","17376","C:\Users\Anindita\AppData\Local\Microsoft\Teams\current\Teams.exe","Microsoft Corporation","1.046875","1.5.00.21668","1.5.00.21668","Microsoft Teams","Microsoft Teams","Process","8",,"False",,"4332","Microsoft.Win32.SafeHandles.SafeProcessHandle","288","3100",".","0","","System.Diagnostics.ProcessModule (Teams.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17376","17376","11395072","11395072","489400","489400","11923456","11923456","61591552","61591552","403070976","2203721293824","True","Normal","11395072","11395072","00:00:00.3437500","Teams","15","True","8","System.Diagnostics.ProcessStartInfo","22-12-2022 08:42:38",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0468750","00:00:00.7031250","352681984","2203670904832","False",,,,"60055552","60055552",,
